"Stanje","Pregledi","Cijena","Proizvodjac","Model","Gorivo","Godiste","Transmisija","Kilometraza","Kubikaza","Snaga motora (KW)","Broj vrata"
"Koristeno","238","7990","Peugeot","407","Dizel","2008","Manuelni","300000","2.0","103","4/5"
"Koristeno","109","","Renault","Scenic","Dizel","2010","Manuelni","233000","1.5","78","4/5"
"Koristeno","6382","","Volkswagen","Golf","Dizel","2016","Manuelni","270000","2.0","135","4/5"
"Koristeno","157","57900","Mercedes-Benz","E 200","Dizel","2018","Automatik","101000","2.0","110","4/5"
"Koristeno","2159","14500","Citroen","C5","Dizel","2013","Manuelni","295000","2.0","103","4/5"
"Koristeno","2995","3000","Ford","Focus","Dizel","2002","Manuelni","245000","1.8","66","4/5"
"Koristeno","390","","Mercedes-Benz","E 220","Dizel","2010","Automatik","230132","2.2","125","4/5"
"Koristeno","8098","74500","Audi","A6","Dizel","2019","Automatik","129500","3.0","170","4/5"
"Koristeno","3411","5000","Volkswagen","Golf","Dizel","2004","Manuelni","300000","1.9","50","4/5"
"Koristeno","196","12700","Volkswagen","Golf","Dizel","2011","Manuelni","262329","1.6","77","4/5"
"Koristeno","2816","5200","Volkswagen","Passat","Dizel","2001","Automatik","356000","1.9","96","4/5"
"Koristeno","10174","64900","Audi","Q7","Dizel","2015","Automatik","222000","3.0","272","4/5"
"Koristeno","15212","47500","Mercedes-Benz","E 220","Dizel","2016","Automatik","244000","2.2","143","4/5"
"Koristeno","485","5000","BMW","320","Dizel","2002","Manuelni","310000","2.0","100","4/5"
"Koristeno","1920","23500","Volkswagen","Tiguan","Dizel","2012","Automatik","205600","2.0","103","4/5"
"Koristeno","1003","6999","Toyota","Aygo","Benzin","2011","Manuelni","179000","1.0","50","2/3"
"Koristeno","3089","16400","Toyota","RAV 4","Dizel","2009","Manuelni","261000","2.2","110","4/5"
"Koristeno","750","5200","Audi","A6","Dizel","2002","Automatik","250000","2.5","132","4/5"
"Novo","8495","34990","Suzuki","Ignis","Benzin","2023","Manuelni","0","1.2","67","4/5"
"Koristeno","15916","21499","Audi","A5","Dizel","2010","Manuelni","237000","2.0","125","4/5"
"Koristeno","4207","10500","Volkswagen","Golf","Dizel","2012","Manuelni","265000","1.6","77","4/5"
"Novo","9311","","Suzuki","Vitara","Hibrid","2024","Automatik","2","1.4","95","4/5"
"Koristeno","566","42980","Peugeot","2008","Dizel","2021","Automatik","90768","1.5","96","4/5"
"Koristeno","820","14800","Ssangyong","Rodius","Dizel","2005","Automatik","215000","2.7","121","4/5"
"Novo","3467","31290","Suzuki","Swift","Benzin","2023","Manuelni","5","1.2","61","4/5"
"Koristeno","6090","37500","BMW","X1","Dizel","2016","Automatik","157000","2.0","110","4/5"
"Koristeno","869","","Skoda","Octavia Scout","Dizel","2019","Automatik","199000","2.0","110","4/5"
"Koristeno","240","10999","Volkswagen","Passat","Dizel","2009","Manuelni","270000","2.0","81","4/5"
"Koristeno","1640","9600","Volkswagen","Passat","Dizel","2009","Manuelni","285000","2.0","81","4/5"
"Koristeno","372","38999","Opel","Mokka","Benzin","2023","Manuelni","400","1.2","74","4/5"
"Koristeno","6839","20990","Renault","Megane","Dizel","2019","Manuelni","161200","1.5","70","4/5"
"Novo","10092","","Suzuki","SX4 S-Cross","Benzin","2024","Automatik","3","1.4","95","4/5"
"Koristeno","1519","52000","Volkswagen","Tiguan","Dizel","2018","Automatik","223000","2.0","110","4/5"
"Koristeno","1006","8500","Volkswagen","Golf Plus","Dizel","2005","Manuelni","280000","1.9","77","4/5"
"Koristeno","26550","27500","BMW","530","Dizel","2012","Automatik","271000","3.0","190","4/5"
"Koristeno","718","35550","Opel","Crossland X","Benzin","2023","Manuelni","300","1.2","81","4/5"
"Koristeno","9314","34900","Mazda","CX-5","Dizel","2018","Manuelni","252000","2.2","110","4/5"
"Koristeno","11069","49990","Mercedes-Benz","GLC 220","Dizel","2016","Manuelni","227000","2.2","125","4/5"
"Koristeno","975","39990","Volkswagen","Tiguan","Dizel","2018","Automatik","173500","2.0","110","4/5"
"Koristeno","561","41980","Seat","Ateca","Dizel","2019","Automatik","97488","1.6","85","4/5"
"Koristeno","448","17650","Skoda","Rapid","Dizel","2016","Manuelni","175100","1.6","85","4/5"
"Koristeno","18374","17900","Skoda","Octavia","Dizel","2014","Manuelni","284000","1.6","77","4/5"
"Koristeno","3928","33500","Volkswagen","Touareg","Dizel","2011","Automatik","255000","3.0","245","4/5"
"Koristeno","1499","38900","Mercedes-Benz","B 200","Dizel","2019","Automatik","169000","2.0","110","4/5"
"Koristeno","496","85980","Volvo","XC 60","Dizel","2020","Automatik","32827","2.0","145","4/5"
"Koristeno","1712","17600","Ford","Kuga","Dizel","2012","Automatik","230000","2.0","103","4/5"
"Koristeno","1594","33900","Audi","A4","Dizel","2016","Automatik","170000","2.0","140","4/5"
"Koristeno","12862","39950","Volkswagen","Tiguan","Dizel","2019","Automatik","236000","2.0","110","4/5"
"Koristeno","1348","17900","Mercedes-Benz","E 250","Dizel","2012","Manuelni","316000","2.2","150","4/5"
"Koristeno","14916","","Peugeot","508","Dizel","2013","Automatik","194000","2.0","120","4/5"
"Koristeno","4740","83000","Audi","A6","Dizel","2018","Automatik","198","3.0","210","4/5"
"Koristeno","711","18900","Mercedes-Benz","C 250","Dizel","2011","Automatik","240000","2.2","150","4/5"
"Koristeno","1196","94500","BMW","530","Dizel","2020","Automatik","120350","3.0","210","4/5"
"Koristeno","6754","23990","Volkswagen","Passat","Dizel","2017","Automatik","333000","1.6","88","4/5"
"Koristeno","1895","4700","Fiat","Panda","Benzin","2011","Manuelni","125000","1.3","55","4/5"
"Koristeno","4539","7600","Peugeot","207","Dizel","2009","Manuelni","192842","1.6","80","4/5"
"Koristeno","5564","48900","Skoda","Superb","Dizel","2018","Automatik","167400","2.0","140","4/5"
"Koristeno","2053","12800","Seat","Altea XL","Dizel","2013","Manuelni","239000","1.6","77","4/5"
"Koristeno","13937","","Mercedes-Benz","GLC 220","Dizel","2020","Automatik","122000","2.0","143","4/5"
"Koristeno","331","34900","Nissan","Qashqai","Dizel","2019","Automatik","152000","1.6","96","4/5"
"Koristeno","7413","71900","Audi","A6","Dizel","2021","Automatik","137000","2.0","150","4/5"
"Koristeno","6338","57500","Audi","Q5","Dizel","2017","Automatik","170000","2.0","120","4/5"
"Koristeno","4265","70900","Volkswagen","Tiguan","Dizel","2021","Automatik","83300","2.0","147","4/5"
"Novo","432","49813","Skoda","Octavia","Benzin","2024","Manuelni","1","1.5","110","4/5"
"Koristeno","1606","22000","Skoda","Octavia","Dizel","2016","Automatik","227400","1.6","81","4/5"
"Koristeno","551","16900","Peugeot","308","Dizel","2016","Manuelni","171000","1.6","88","4/5"
"Koristeno","3575","69900","Volkswagen","Arteon","Dizel","2020","Automatik","54500","2.0","140","4/5"
"Koristeno","6594","18999","Volkswagen","Golf","Dizel","2013","Manuelni","174200","1.6","66","4/5"
"Koristeno","1799","72900","Volkswagen","Tiguan","Dizel","2020","Automatik","127700","2.0","140","4/5"
"Koristeno","6856","43900","Volkswagen","Arteon","Dizel","2017","Automatik","239000","2.0","110","4/5"
"Koristeno","1368","19400","BMW","X1","Dizel","2009","Automatik","220000","2.0","150","4/5"
"Koristeno","1711","41500","Audi","A4","Dizel","2018","Automatik","154200","2.0","110","4/5"
"Koristeno","109","52900","Volkswagen","Arteon","Dizel","2018","Automatik","139000","2.0","110","4/5"
"Koristeno","252","17500","Peugeot","2008","Dizel","2015","Manuelni","260000","1.6","84","4/5"
"Koristeno","5041","36500","Hyundai","Tucson","Dizel","2016","Manuelni","139000","2.0","100","4/5"
"Novo","5547","113606","Skoda","Enyaq","Elektro","2023","Automatik","1","1.0","150","4/5"
"Koristeno","7624","20900","Mercedes-Benz","A 180","Dizel","2013","Manuelni","243000","1.8","100","4/5"
"Koristeno","4413","42600","Volkswagen","Golf","Dizel","2020","Manuelni","159000","2.0","85","4/5"
"Koristeno","769","15999","Peugeot","308","Dizel","2016","Automatik","277000","1.6","88","4/5"
"Koristeno","357","9500","Skoda","Roomster","Dizel","2011","Manuelni","250000","1.2","55","4/5"
"Koristeno","11002","58000","BMW","X5","Dizel","2014","Automatik","250000","3.0","190","4/5"
"Koristeno","351","52900","Skoda","Kodiaq","Dizel","2020","Automatik","140000","2.0","110","4/5"
"Koristeno","447","25900","Volkswagen","Tiguan","Dizel","2013","Automatik","214166","2.0","103","4/5"
"Koristeno","5362","40990","Volkswagen","T-Roc","Dizel","2019","Manuelni","190000","2.0","110","4/5"
"Koristeno","5170","","Mercedes-Benz","CLS 250","Dizel","2014","Automatik","225000","2.2","150","4/5"
"Koristeno","7586","13500","BMW","320","Dizel","2009","Manuelni","270000","2.0","105","4/5"
"Koristeno","833","21900","Volkswagen","Golf","Dizel","2015","Manuelni","214523","1.6","81","4/5"
"Koristeno","11184","33500","BMW","318 Gran Turismo","Dizel","2016","Manuelni","160000","2.0","100","4/5"
"Novo","5723","93957","Skoda","Enyaq","Elektro","2023","Automatik","1","0.6","132","4/5"
"Koristeno","2940","18000","Mercedes-Benz","E 200","Dizel","2010","Automatik","294000","2.0","100","4/5"
"Koristeno","419","2600","Renault","Laguna","Dizel","2003","Manuelni","263000","1.9","79","4/5"
"Koristeno","513","31000","Audi","Q5","Dizel","2013","Automatik","297300","3.0","180","4/5"
"Koristeno","5368","64500","Skoda","Kodiaq","Dizel","2019","Automatik","109000","2.0","140","4/5"
"Koristeno","2342","10300","Dacia","Sandero","Benzin","2012","Manuelni","117000","1.6","62","4/5"
"Koristeno","1673","","Skoda","Octavia","Dizel","2019","Manuelni","332500","1.6","85","4/5"
"Novo","1669","","Skoda","Kodiaq","Dizel","2024","Automatik","1","2.0","147","4/5"
"Koristeno","313","","Citroen","C3","Benzin","2011","Manuelni","202348","1.4","70","4/5"
"Koristeno","462","35000","Audi","A7","Dizel","2011","Automatik","239000","3.0","150","4/5"
"Koristeno","23282","235000","BMW","M8","Benzin","2020","Automatik","55000","4.4","460","4/5"
"Koristeno","7328","44999","Volkswagen","Arteon","Dizel","2018","Automatik","291000","2.0","110","4/5"
"Koristeno","2620","13300","Renault","Captur","Dizel","2014","Manuelni","240000","1.5","66","4/5"
"Koristeno","348","24950","Volkswagen","Passat","Dizel","2015","Automatik","237000","2.0","110","4/5"
"Koristeno","709","8800","Fiat","Grande Punto","Dizel","2011","Manuelni","260000","1.3","68","4/5"
"Koristeno","1558","9999","Opel","Insignia","Dizel","2009","Manuelni","320000","2.0","96","4/5"
"Novo","874","68551","Skoda","Karoq","Benzin","2024","Automatik","1","1.5","110","4/5"
"Koristeno","2053","26000","BMW","120","Dizel","2010","Automatik","181150","2.0","105","2/3"
"Koristeno","1443","16700","Fiat","Tipo","Dizel","2017","Manuelni","109000","1.6","88","4/5"
"Koristeno","5577","44500","Audi","A6","Dizel","2018","Automatik","251000","2.0","110","4/5"
"Koristeno","1314","14900","Volkswagen","Golf","Dizel","2012","Manuelni","230237","1.6","0","4/5"
"Koristeno","1446","26500","Volkswagen","Tiguan","Dizel","2011","Automatik","170000","2.0","103","4/5"
"Koristeno","408","8300","Opel","Corsa","Dizel","2011","Manuelni","187214","1.3","70","4/5"
"Koristeno","7931","77000","Audi","Q5","Dizel","2021","Automatik","167200","2.0","150","4/5"
"Koristeno","123","14500","Audi","A3","Dizel","2011","Manuelni","230000","2.0","103","4/5"
"Koristeno","1815","13990","Volkswagen","Golf","Dizel","2012","Manuelni","255000","1.6","77","4/5"
"Novo","1328","","Skoda","Scala","Benzin","2024","Automatik","1","1.0","85","4/5"
"Koristeno","472","25999","BMW","525","Dizel","2010","Automatik","252000","3.0","150","4/5"
"Koristeno","5470","29850","Volkswagen","Golf","Benzin","2013","Automatik","269000","2.0","163","4/5"
"Koristeno","1530","13800","Volkswagen","Golf","Dizel","2010","Manuelni","233000","2.0","81","4/5"
"Koristeno","623","15900","MINI","Cooper S","Benzin","2012","Manuelni","228000","1.6","135","2/3"
"Koristeno","121","29900","Audi","A3","Dizel","2017","Automatik","188000","1.6","85","4/5"
"Koristeno","11550","39500","Land Rover","Range Rover Evoque","Dizel","2012","Automatik","204000","2.2","140","4/5"
"Koristeno","6411","31000","Volkswagen","Golf","Dizel","2020","Manuelni","166000","1.6","85","4/5"
"Koristeno","26278","15000","Skoda","Rapid","Dizel","2015","","186000","1.6","77","4/5"
"Koristeno","2325","41900","Opel","Insignia","Dizel","2021","Automatik","92000","2.0","128","4/5"
"Koristeno","732","","Volkswagen","Golf","Dizel","2016","Manuelni","160000","1.6","81","4/5"
"Koristeno","14478","19999","Audi","A4","Dizel","2014","Manuelni","242000","2.0","88","4/5"
"Koristeno","10014","19800","Volkswagen","Tiguan","Dizel","2011","Manuelni","202000","2.0","74","4/5"
"Koristeno","62223","125900","BMW","530","Dizel","2022","Automatik","50000","3.0","210","4/5"
"Koristeno","8415","32500","Audi","Q5","Dizel","2013","Automatik","240000","2.0","120","4/5"
"Koristeno","2271","34700","BMW","X1","Dizel","2017","Manuelni","131000","1.5","85","4/5"
"Koristeno","5662","118000","Audi","A8","Dizel","2019","Automatik","55000","3.0","210","4/5"
"Koristeno","280","","Audi","A6","Dizel","2009","Automatik","272000","2.7","140","4/5"
"Koristeno","285","8500","Ford","C-Max","Dizel","2010","Manuelni","225883","1.8","85","4/5"
"Koristeno","19969","41900","Volkswagen","Tiguan","Dizel","2017","Automatik","225","2.0","190","4/5"
"Koristeno","1601","","Volkswagen","Touran","Dizel","2011","Manuelni","142","1.6","77","4/5"
"Koristeno","3716","22900","Mercedes-Benz","A 180","Dizel","2013","Manuelni","234000","1.8","100","4/5"
"Koristeno","3819","7500","Renault","Clio","Benzin","2011","Manuelni","152000","1.2","55","2/3"
"Koristeno","2564","8500","Renault","Scenic","Dizel","2010","Manuelni","192000","1.5","81","4/5"
"Koristeno","1299","23999","Volkswagen","Golf","Dizel","2014","Manuelni","239000","2.0","103","4/5"
"Koristeno","1664","9600","Peugeot","308","Dizel","2012","Manuelni","166000","1.6","82","4/5"
"Koristeno","5258","13000","Volkswagen","Golf","Dizel","2010","Manuelni","255000","1.6","77","4/5"
"Koristeno","1300","11999","Fiat","Punto","Plin","2019","Manuelni","64000","1.4","57","4/5"
"Koristeno","823","15444","Audi","A3","Dizel","2009","Manuelni","260000","2.0","103","4/5"
"Koristeno","1806","29000","Volkswagen","Golf","Dizel","2017","Manuelni","205000","2.0","135","4/5"
"Koristeno","3561","2800","Peugeot","307","Dizel","2003","Manuelni","258000","2.0","79","4/5"
"Koristeno","11449","15600","Ford","Kuga","Dizel","2010","Manuelni","220000","2.0","103","4/5"
"Koristeno","1360","23500","Peugeot","308","Dizel","2019","Automatik","152171","1.5","96","4/5"
"Koristeno","75","","BMW","525","Dizel","2013","Automatik","250000","2.0","160","4/5"
"Koristeno","2811","10999","Peugeot","5008","Benzin","2011","Manuelni","207000","1.6","115","4/5"
"Koristeno","1511","48000","Mercedes-Benz","ML 350","Dizel","2014","Automatik","185000","3.5","190","4/5"
"Koristeno","14231","","Audi","A6","Dizel","2013","Automatik","231000","3.0","150","4/5"
"Koristeno","10826","8600","Nissan","Note","Dizel","2012","Manuelni","191000","1.5","66","4/5"
"Koristeno","760","5650","Seat","Ibiza","Dizel","2004","Manuelni","250123","1.9","47","4/5"
"Koristeno","3472","135000","Mercedes-Benz","GLE 350","Dizel","2020","Automatik","107000","3.5","200","4/5"
"Koristeno","1374","8999","Smart","ForTwo","Dizel","2011","Automatik","154000","0.8","40","2/3"
"Koristeno","3198","5800","Ford","Mondeo","Dizel","2007","Manuelni","254000","2.0","85","4/5"
"Koristeno","947","14500","Renault","Scenic","Dizel","2015","Manuelni","210000","1.6","96","4/5"
"Koristeno","254","9900","Volkswagen","Polo","Dizel","2012","Manuelni","246978","1.2","55","4/5"
"Koristeno","9310","10999","Citroen","C3","Benzin","2011","Automatik","132000","1.4","70","4/5"
"Koristeno","470","","Mercedes-Benz","E 400","Dizel","2019","Automatik","229085","3.0","250","4/5"
"Koristeno","1065","31000","Audi","A6","Dizel","2012","Automatik","270000","3.0","150","4/5"
"Koristeno","9926","","Audi","A6","Dizel","2010","Automatik","330000","2.7","140","4/5"
"Novo","86","96000","Volkswagen","Arteon","Dizel","2023","Automatik","0","2.0","147","4/5"
"Koristeno","1956","16900","Nissan","X-Trail","Dizel","2010","Manuelni","232000","2.0","110","4/5"
"Koristeno","1148","49999","Volkswagen","Golf","Dizel","2017","Automatik","170000","2.0","135","4/5"
"Koristeno","1229","29300","Audi","Q3","Dizel","2013","Automatik","199000","2.0","103","4/5"
"Koristeno","11751","29500","Volkswagen","Golf Sportsvan","Dizel","2016","Manuelni","215000","1.6","105","4/5"
"Koristeno","968","105000","BMW","X5","Dizel","2020","Automatik","135000","2.5","170","4/5"
"Koristeno","102","14500","Dacia","Sandero","Benzin","2019","Manuelni","234622","1.0","54","4/5"
"Koristeno","901","7300","Renault","Clio","Benzin","2007","Manuelni","80000","1.2","55","4/5"
"Koristeno","1643","9300","BMW","118","Dizel","2007","Manuelni","315000","2.0","105","4/5"
"Koristeno","3539","","Audi","A4","Dizel","2015","Automatik","185242","2.0","140","4/5"
"Koristeno","11979","72700","Mercedes-Benz","GLC 250","Dizel","2018","Automatik","209000","2.5","150","4/5"
"Koristeno","3353","20500","Skoda","Octavia","Dizel","2015","Manuelni","243000","2.0","110","4/5"
"Koristeno","319","15900","Audi","A3","Dizel","2011","Manuelni","228000","1.6","77","4/5"
"Koristeno","1097","6499","Audi","A4","Dizel","2002","Manuelni","281000","1.9","96","4/5"
"Koristeno","9774","","Audi","Q3","Dizel","2013","Automatik","225000","2.0","130","4/5"
"Koristeno","1952","16650","Skoda","Octavia","Dizel","2014","Automatik","270000","1.6","77","4/5"
"Koristeno","733","33800","Seat","Leon","Benzin","2014","Automatik","250000","2.0","220","4/5"
"Koristeno","3132","13999","Ford","S-Max","Dizel","2011","Automatik","214000","2.0","103","4/5"
"Koristeno","5300","","BMW","M340i","Benzin","2023","Automatik","1060","3.0","285","4/5"
"Koristeno","1402","19500","BMW","730","Dizel","2008","Automatik","212000","3.0","170","4/5"
"Koristeno","157","9999","Volkswagen","Polo","Benzin","2011","Manuelni","172000","1.2","77","4/5"
"Koristeno","110","2450","Peugeot","206","Benzin","2003","Manuelni","210000","1.1","44","2/3"
"Koristeno","372","19900","Volvo","S60","Dizel","2010","Automatik","172910","2.4","151","4/5"
"Koristeno","85","14900","Audi","A8","Dizel","2006","Automatik","361032","3.0","171","4/5"
"Koristeno","496","16500","Ford","Kuga","Dizel","2012","Automatik","289000","2.0","103","4/5"
"Koristeno","126","","Peugeot","2008","Dizel","2020","Automatik","89676","1.5","95","4/5"
"Koristeno","2783","12800","Skoda","Octavia","Benzin","2013","Manuelni","133500","1.2","60","4/5"
"Koristeno","3072","14500","BMW","X1","Dizel","2010","Manuelni","323000","2.0","100","4/5"
"Koristeno","370","9999","Peugeot","308","Dizel","2013","Manuelni","223000","1.6","68","4/5"
"Koristeno","25124","","Mercedes-Benz","AMG GT S","Benzin","2015","Automatik","11850","4.0","375","2/3"
"Koristeno","11375","20000","Seat","Leon","Dizel","2013","Manuelni","270000","2.0","135","4/5"
"Koristeno","1539","19900","Volkswagen","Golf","Dizel","2013","Manuelni","210143","1.6","105","4/5"
"Koristeno","745","13999","Opel","Astra","Dizel","2015","Manuelni","266230","1.6","81","4/5"
"Koristeno","4286","24700","Ford","Kuga","Dizel","2014","Automatik","180200","2.0","120","4/5"
"Novo","26623","","Audi","Q8","Dizel","2024","Automatik","35","3.0","210","4/5"
"Koristeno","1704","20000","Seat","Leon","Dizel","2013","Manuelni","207880","2.0","110","4/5"
"Koristeno","4830","44999","Mercedes-Benz","E 220","Dizel","2015","Automatik","350000","2.2","125","4/5"
"Koristeno","234","15550","Skoda","Octavia","Dizel","2013","Automatik","308000","2.0","110","4/5"
"Koristeno","527","11300","Ford","Focus","Dizel","2013","Manuelni","240000","1.6","70","4/5"
"Koristeno","271","10599","Skoda","Fabia","Dizel","2011","Manuelni","235037","1.6","66","4/5"
"Koristeno","402","190000","Mercedes-Benz","GLE 400","Dizel","2023","Automatik","32000","3.0","250","4/5"
"Koristeno","75","14500","Dacia","Sandero","Benzin","2019","Manuelni","187848","1.0","54","4/5"
"Koristeno","249","30900","Audi","A6","Dizel","2011","Automatik","252356","3.0","150","4/5"
"Koristeno","477","79000","Audi","A6","Dizel","2019","Automatik","110000","3.0","170","4/5"
"Koristeno","1259","","Mercedes-Benz","C 200","Dizel","2009","Manuelni","207299","2.2","100","4/5"
"Koristeno","3845","72500","Mercedes-Benz","GLC 220","Dizel","2019","Automatik","143000","2.2","143","4/5"
"Koristeno","3962","","BMW","730","Dizel","2020","Automatik","45000","3.0","210","4/5"
"Koristeno","1643","9999","Seat","Altea","Dizel","2012","Manuelni","250000","1.6","77","4/5"
"Koristeno","2887","","Volkswagen","Golf","Dizel","2019","Manuelni","193302","1.6","85","4/5"
"Koristeno","182","","Land Rover","Range Rover","Dizel","2023","Automatik","19000","3.0","257","4/5"
"Koristeno","12490","","BMW","X6","Dizel","2020","Automatik","118000","3.0","195","4/5"
"Koristeno","952","","Volkswagen","Tiguan","Dizel","2008","Manuelni","200","2.0","103","4/5"
"Koristeno","2160","52000","Mercedes-Benz","CLS 220","Dizel","2016","Automatik","234000","2.2","120","4/5"
"Koristeno","9594","9300","Volkswagen","Golf","Benzin","2009","Manuelni","9238000","1.4","59","4/5"
"Koristeno","967","21100","Citroen","C4","Dizel","2017","Automatik","180000","1.6","88","4/5"
"Koristeno","668","12300","Skoda","Octavia","Dizel","2011","Manuelni","269000","1.6","77","4/5"
"Koristeno","1308","11900","Volkswagen","Golf","Dizel","2010","Manuelni","220000","1.6","77","4/5"
"Koristeno","9413","28900","Volkswagen","Touran","Dizel","2018","Automatik","220000","1.6","85","4/5"
"Koristeno","727","59900","Skoda","Kodiaq","Dizel","2020","Automatik","168700","2.0","140","4/5"
"Koristeno","3129","14900","Skoda","Octavia RS","Benzin","2009","Automatik","210000","2.0","147","4/5"
"Koristeno","840","17500","Audi","A3","Dizel","2011","Manuelni","252741","2.0","103","4/5"
"Koristeno","1228","28000","BMW","320","Dizel","2014","Automatik","336500","2.0","135","4/5"
"Koristeno","235","27900","Skoda","Octavia","Dizel","2018","Automatik","215000","2.0","110","4/5"
"Koristeno","518","23499","Volkswagen","Golf","Dizel","2016","Manuelni","204000","1.6","81","4/5"
"Koristeno","2230","23490","Peugeot","2008","Dizel","2017","Manuelni","152564","1.6","88","4/5"
"Koristeno","274","14900","Volkswagen","Passat","Dizel","2011","Manuelni","200","1.6","77","4/5"
"Koristeno","1168","22990","Skoda","Yeti","Dizel","2014","Manuelni","169772","2.0","81","4/5"
"Novo","13196","","Mercedes-Benz","E 220","Dizel","2023","Automatik","0","2.0","145","4/5"
"Koristeno","729","21900","Volkswagen","Golf","Dizel","2015","Manuelni","192000","1.6","81","4/5"
"Koristeno","350","27900","Skoda","Octavia","Dizel","2018","Manuelni","226000","2.0","110","4/5"
"Koristeno","7147","35600","Mercedes-Benz","B 200","Dizel","2018","Manuelni","148213","2.0","100","4/5"
"Koristeno","4223","6800","Renault","Twingo","Dizel","2011","Manuelni","220561","1.5","62","2/3"
"Koristeno","19339","54900","Volvo","XC 90","Dizel","2016","Automatik","176212","2.0","165","4/5"
"Koristeno","8758","18900","Skoda","Superb","Dizel","2014","Manuelni","248850","2.0","103","4/5"
"Koristeno","5822","49000","Skoda","Octavia","Dizel","2023","Manuelni","11000","2.0","85","4/5"
"Koristeno","185","112000","BMW","X5","Dizel","2019","Automatik","129000","3.0","195","4/5"
"Koristeno","603","12850","Volkswagen","Golf","Dizel","2011","Manuelni","240589","1.6","77","4/5"
"Koristeno","8232","85000","Mercedes-Benz","GLC 220","Dizel","2019","Automatik","175000","2.0","143","4/5"
"Koristeno","15914","114000","Mercedes-Benz","C 220","Dizel","2022","Automatik","8000","2.0","147","4/5"
"Koristeno","344","9350","Skoda","Fabia","Dizel","2012","Manuelni","245400","1.2","55","4/5"
"Koristeno","1407","3800","Mercedes-Benz","A 170","Dizel","2004","Automatik","280000","1.7","61","4/5"
"Koristeno","4328","","Mercedes-Benz","GLC 220","Dizel","2017","Automatik","125486","2.2","120","4/5"
"Koristeno","2526","67000","Mercedes-Benz","B 180","Benzin","2023","Automatik","10651","1.3","100","4/5"
"Koristeno","229","24800","Volkswagen","Golf","Dizel","2016","Manuelni","163303","1.6","81","4/5"
"Koristeno","664","31980","Renault","Scenic","Dizel","2020","Automatik","102987","1.7","88","4/5"
"Koristeno","7450","","Mercedes-Benz","GLE 450","Dizel","2024","Automatik","100","3.0","270","4/5"
"Koristeno","3131","16990","Peugeot","308","Dizel","2017","Manuelni","181300","1.6","73","4/5"
"Koristeno","540","87980","Mercedes-Benz","GLA 220","Dizel","2021","Automatik","34700","2.2","140","4/5"
"Koristeno","301","25000","Citroen","C4 Cactus","Dizel","2019","Automatik","127000","1.5","88","4/5"
"Koristeno","23082","219980","Mercedes-Benz","GLS 350","Dizel","2021","Automatik","42346","3.0","210","4/5"
"Koristeno","4446","9900","Volkswagen","Polo","Dizel","2010","Manuelni","244000","1.2","55","4/5"
"Koristeno","12031","","Mercedes-Benz","A 180","Benzin","2023","Automatik","18000","1.4","100","4/5"
"Koristeno","2909","68980","Mercedes-Benz","A 180","Benzin","2023","Automatik","12717","1.4","100","4/5"
"Koristeno","3872","29999","Audi","A3","Dizel","2018","Manuelni","198000","1.6","85","4/5"
"Koristeno","20720","20000","Audi","A5","Benzin","2008","Manuelni","254000","1.8","11111","4/5"
"Koristeno","6080","15450","BMW","320","Dizel","2011","Manuelni","226000","2.0","135","4/5"
"Koristeno","10348","107000","Mercedes-Benz","C 220","Dizel","2021","Automatik","28000","2.0","147","4/5"
"Koristeno","1990","12500","Citroen","DS3","Dizel","2011","Manuelni","211000","1.6","68","2/3"
"Koristeno","862","28000","Volkswagen","Touareg","Dizel","2010","Automatik","264500","3.0","176","4/5"
"Koristeno","781","","Mercedes-Benz","CLA 220 Shooting Brake","Dizel","2019","Automatik","94208","2.0","140","4/5"
"Koristeno","2240","18200","Volkswagen","Golf","Dizel","2010","Automatik","254000","2.0","125","4/5"
"Koristeno","682","60000","Volkswagen","Golf","Benzin","2021","Automatik","30000","2.0","221","4/5"
"Koristeno","316","45000","Mercedes-Benz","CLS 350","Dizel","2011","Automatik","275000","3.0","195","4/5"
"Koristeno","613","16300","Audi","A4","Dizel","2010","Manuelni","268000","2.0","125","4/5"
"Koristeno","672","","Dacia","Sandero","Benzin","2015","Manuelni","186000","0.9","66","4/5"
"Koristeno","237","44500","Mercedes-Benz","E 200","Dizel","2017","Automatik","178500","2.0","110","4/5"
"Koristeno","2158","40000","BMW","X1","Dizel","2016","Automatik","239000","2.0","170","4/5"
"Koristeno","4418","20900","Audi","A5","Dizel","2010","Manuelni","308700","2.0","100","4/5"
"Koristeno","2554","22200","Volkswagen","Passat CC","Dizel","2012","Manuelni","263000","2.0","103","4/5"
"Koristeno","5418","18500","Peugeot","508","Dizel","2015","Automatik","256000","1.6","84","4/5"
"Koristeno","1021","12900","Audi","A3","Dizel","2012","Manuelni","261000","1.6","66","4/5"
"Koristeno","7842","13500","Volkswagen","Golf","Dizel","2010","Manuelni","263675","1.6","77","4/5"
"Koristeno","1488","27800","Nissan","Qashqai","Dizel","2015","Manuelni","178000","1.5","96","4/5"
"Koristeno","2146","26900","Mercedes-Benz","E 350","Dizel","2010","Automatik","328000","3.0","170","4/5"
"Koristeno","3783","","Volkswagen","Passat","Dizel","2016","Automatik","219000","2.0","110","4/5"
"Koristeno","1602","35500","Mercedes-Benz","GLK 220","Dizel","2013","Automatik","224000","2.2","125","4/5"
